Q_ID	Ref_ANS	Stud_ANS	Class
14	استخدام أساليب التلاعب النفسي عن طريق - الهاتف - صفحات الانترنت-   البريد الالكتروني وجها لوجه.	وجها لوجه، الهاتف، ارسال الرسائل و ذلك بعد جمع معلومات عن الضحية	4
24	يتم اختراق و تنزيل الأسرار الصناعية من كمبيوتر في إحدى الشركات وإرسالها بالبريد الإلكتروني مباشرة إلى منافستها، و قد تتم سرقة اختراع جديد في تكنولوجيا الكمبيوتر وبيعه بمبلغ كبير من المال بالإضافة إلى فساد وتواطؤ الموظفين	سرقة اختراعات في مجال تكنولوجية المعلومات و بيعها للمنافسين بمبالغ كبيرة عن طريق اختراق الانظمة و الشبكات بواسطة احصنة طروادة مثلا و التجسس على اعمال الغير	4
12	 تقاس بقوة أضعف حلقة فيها وهي الإنسان (العنصر البشري) .	تقاس بالحلقة الأضعف	2
25	استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.	لأن قد تكون في الشبكة معلومات خصوصية لا يجب الإطلاع عليها	0
32	اختراق نظام أمن بدون إذن، كشف العيوب الأمنية في البرامج أو على مواقع الويب بشكل عام بدلاً من كشف الخلل بشكل خاص إلى المؤسسة وإعطائها الوقت لإصلاحه مما يعطي الفرصة لاستغلاله من طرف قراصنة القبعات السوداء .	استغلال أصحاب القبعة السوداء الفرصة لان اصحاب القبعة الرمادية يقومون بالتشهير و الاعلان عوض الكتم و اخبار المؤسسة فقط.	2
35	تزايد عدد المخترقين ويقابلها زيادة عدد الثغرات الأمنية للأجهزة والبرامج يوفر فرصاً للإجرام الإلكتروني بالإضافة إلى تطور برامج الاختراق وسهولة استعمالها	بسبب تزايد عدد مستخدمي الاجهزة الالكترونية و الانترنت في العالم	2
14	استخدام أساليب التلاعب النفسي عن طريق - الهاتف - صفحات الانترنت-   البريد الالكتروني وجها لوجه.	ـالهاتف وجه لوجه البريد الالكتروني وسائل التواصل الاجتماعي.	5
23	جرائم القرصنة وانتهاك الخصوصية. تصنف في المجموعة الاولى  التي تقع على الانترنت  أي أن الشبكة تكون محلا لها	جرائم قرصنة و تجسس و اختراق و تصنف ضمن الجرائم المرتكبة على الأنترنت.	5
13	ذكاء و قدرة عاليتين على كتابة وتصميم البرامج، وفهم عميق لكيفية عمل الحاسب الآلي والقدرة على اختراق أنظمة الأمان وتكسيرها	الفهم و مهارات في تصميم برامج لإختراق الأنظمة بسهولة و هم أشخاص أذكياء جدا .	5
45	الاثنين عملهما تخريبي لتحقيق مكاسب شخصية بالنسبة لقراصنة القبعات السوداء و بدون  مكاسب بالنسبة لقراصنة القبعات الرمادية التي ترتكب جرائم غير أخلاقية  كاختراق نظام أمان بدون إذن أو الكشف العلني لعيوب الأمن في أنظمة المؤسسات وإن كانت بدون نية تخريبية مسبقة	القبعة السوداء يستعملون مهاراتهم لأغراض شريرة كسرقة الأموال و القرصنة و إختراق أجهزة الأمن… أما القبعات الرمادية فيقومون بإختراق أجهزة الأمن دون الحصول على إذن لكنهم لا يقومون بأفعال شريرة حيث أحيانا ينشرون الخلل إلى عامة الناس	3
25	استخدام الانترنت في التجنيد والتدريب وتبادل المعلومات بين المنظمات الإرهابية المختلفة بإنشاء وتصميم مواقع لنشر الأفكار الإرهابية  و تعليم الطرق والوسائل التي تساعد على القيام بالعمليات الإرهابية، استهداف البنية التحتية للمعلومات للمؤسسات للتأثير على الرأي العام العالمي.	عبر المواقع بحيث يقومون بتخويف وترهيب وترعيب لأشخاص أو دعوتهم للانضمام إليهم ذلك حسب اِمكانية التواصل معهم من خلال لأنترنت والمواقع.	3
29	الأمن والخصوصية، البديل لحمل الوثائق الثبوتية البديل لحفظ وتذكر الأرقام السرية، تأمين سرية العمليات المالية.	تعزيز مستوى الامن تغني عن استعمال بطاقة الهوية، تغني عن استعمال كلمة المرور تحديد مواعيد الدخول و الخروج	4
